DOMAIN	Absidia_padenii_NRRL_2977.Chlpad1	Absidia_repens_NRRL_1336.Absrep1	Apophysomyces_elegans_B7760.G230	Apophysomyces_trapeziformis_B9324.G229	Backusella_circina_FSU_941.Bacci1	Basidiobolus_heterosporus_B8920.N168	Basidiobolus_meristosporus_B9252.N161	Basidiobolus_meristosporus_CBS_931.73.Basme2finSC	Blakeslea_trispora_NRRL_2456.Blatri1	Cokeromyces_recurvatus_B5483.N154	Cunninghamella_bertholletiae_175.G680	Cunninghamella_bertholletiae_B7461.N158	Cunninghamella_elegans_B9769.G231	Dissophora_ornata_NRRL_22417	Gilbertella_persicaria_var._persicaria_CBS_190.32-T.Gilper1	Gongronella_butleri_CBS_227.36.Gonbut1	Haplosporangium_bisporale_NRRL_A-12553	Haplosporangium_fasciculatum_NRRL_2611	Haplosporangium_gracile_NRRL_2610	Haplosporangium_lignicola_NRRL_2525	Helicostylum_piriforme_NRRL_2529	Hesseltinella_vesiculosa_NRRL_3301.Hesve2finisherSC	Kirkomyces_cordense_RSA_1222.Kircor1	Lichtheimia_corymbifera_008-049.G678	Lichtheimia_corymbifera_B2541.N169	Lichtheimia_corymbifera_FSU_9682	Lichtheimia_hyalospora_FSU_10163.Lichy1	Lichtheimia_ramosa_B5399.G228	Lichtheimia_ramosa_B5792.N163	Lobosporangium_transversale_NRRL_3116.Lobtra1	Lobosporangium_transversale_NRRL_5525	Mortierella_alpina_B6842.N164	Mortierella_elongata_AG-77.Morel1	Mucor_circinelloides_B8987.G226	Mucor_circinelloides_CBS277.49.Mucci2	Mucor_indicus_B7402.N157	Mucor_racemosus_B9645.N155	Mucor_racemosus_B9738.N156	Mucor_velutinous_B5328.G224	Mycotypha_africana_NRRL_2978.Mycafr1	Parasitella_parasitica_NRRL_2501.Parpar1	Phascolomyces_articulosus_RSA_2281.Phaart1	Phycomyces_blakesleeanus_NRRL_1555.Phybl2	Pilaira_anomala_RSA_1997.Pilano1	Radiomyces_spectabilis_NRRL_2753.Radspe1	Rhizomucor_variabilis_B7584.N167	Rhizopus_delemar_99-880.IGS-99-880	Rhizopus_delemar_NRRL_21446.G677	Rhizopus_delemar_NRRL_21447.G676	Rhizopus_delemar_NRRL_21477.G674	Rhizopus_delemar_NRRL_21789.G672	Rhizopus_delemar_RA_99-880	Rhizopus_microsporus_ATCC_11559.Rhimi_ATCC11559_1	Rhizopus_microsporus_var_chinensis_CCTCCM201021.CCTCCM201021	Rhizopus_microsporus_var_rhizopodiformis_B7455.N166	Rhizopus_oryzae_97-1192.G679	Rhizopus_oryzae_99-133.G671	Rhizopus_oryzae_99-892.G675	Rhizopus_oryzae_B7407.G225	Rhizopus_oryzae_HUMC_02.G673	Rhizopus_oryzae_NRRL_13440.G668	Rhizopus_oryzae_NRRL_18148.G669	Rhizopus_oryzae_NRRL_21396.G670	Rhizopus_stolonifer_B9770.G232	Saksenaea_oblongisporus_B3353.N171	Saksenaea_vasiformis_B4078.G233	Spinellus_fusiger_NRRL_22323.Spifus1	Syncephalastrum_monosporum_B8922.N160	Syncephalastrum_racemosum_B6101.G227	Syncephalastrum_racemosum_NRRL_2496.Synrac1	Thamnidium_elegans.Thaele1	Umbelopsis_isabellina_B7317.N165	Umbelopsis_ramanniana_AG_#.Umbra1	Umbelopsis_sp_AD052.Umbsp_AD052_1	Zychaea_mexicana_RSA_1403.Zycmex1	Zygorhynchus_heterogamous_NRRL_1489.Zyghet1
CotH_genes	15	14	16	16	30	1	3	2	9	15	14	12	10	3	14	10	16	16	8	5	12	8	27	21	18	15	17	31	22	5	6	13	9	23	21	23	29	38	22	22	22	13	9	22	11	17	29	21	22	22	22	21	16	17	18	35	22	28	22	24	23	24	23	21	17	19	5	17	15	14	20	6	5	6	14	21
